node_idx,Airport_ID,Src_cap,Des_cap,Name,City,Country,IATA,Latitude,Longitude
1047,3355.0,1749.6666666666667,1749.6666666666667,Canberra International Airport,Canberra,Australia,CBR,-35.30690002441406,149.19500732421875
1048,2009.0,4377.333333333334,5097.0,Christchurch International Airport,Christchurch,New Zealand,CHC,-43.48939895629883,172.53199768066406
1049,4015.0,774.6666666666666,768.0,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586
1050,3806.0,3171.0000000000005,3149.0666666666666,Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683
1051,4043.0,1645.1333333333332,1705.1333333333332,The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844
1052,3486.0,6911.666666666667,6881.566666666667,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.411701202399996,-81.8498001099
1053,3715.0,145.66666666666666,145.66666666666666,Easterwood Field,College Station,United States,CLL,30.58860016,-96.36380005
1054,3759.0,6683.083333333335,6890.700000000001,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899
1055,4049.0,194.0,194.0,University of Illinois Willard Airport,Champaign,United States,CMI,40.03919983,-88.27809906
1056,2537.0,7876.0,7937.5,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,-19.62444305419922,-43.97194290161133
1057,3322.0,8912.333333333334,8854.333333333334,Cairns International Airport,Cairns,Australia,CNS,-16.885799408,145.755004883
1058,3819.0,1425.8333333333333,1619.1666666666665,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,38.805801,-104.70099599999999
1059,3719.0,188.0,191.0,Columbia Regional Airport,Columbia,United States,COU,38.81809997558594,-92.21959686279295
1060,3744.0,466.6666666666667,441.0,Corpus Christi International Airport,Corpus Christi,United States,CRP,27.77039909362793,-97.5011978149414
1061,2287.0,14141.25,14103.25,New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344
1062,4045.0,278.0,278.0,Central Wisconsin Airport,Wassau,United States,CWA,44.7775993347,-89.6668014526
1063,3950.0,698.3333333333334,739.3333333333334,Daytona Beach International Airport,Daytona Beach,United States,DAB,29.179899,-81.058098
1064,3627.0,2958.8,2985.0,James M Cox Dayton International Airport,Dayton,United States,DAY,39.90240097045898,-84.21939849853516
1065,4388.0,94.0,94.0,Dubuque Regional Airport,Dubuque IA,United States,DBQ,42.40200043,-90.70950317
1066,3520.0,18920.416666666664,18658.65,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697
1067,3751.0,44152.74642857142,45093.99523809521,Denver International Airport,Denver,United States,DEN,39.861698150635,-104.672996521
1068,3713.0,321.33333333333337,321.33333333333337,Durango La Plata County Airport,Durango,United States,DRO,37.1515007019,-107.75399780299999
1069,3729.0,3266.333333333334,3259.333333333334,Des Moines International Airport,Des Moines,United States,DSM,41.53400039672852,-93.66310119628906
1070,3946.0,547.0,547.0,Elmira Corning Regional Airport,Elmira,United States,ELM,42.1599006652832,-76.8916015625
1071,3559.0,2717.0,2606.6666666666665,El Paso International Airport,El Paso,United States,ELP,31.80719948,-106.37799840000002
1072,4276.0,194.0,194.0,Erie International Tom Ridge Field,Erie,United States,ERI,42.0831270134,-80.1738667488
1073,4099.0,1402.0,1332.0,Mahlon Sweet Field,Eugene,United States,EUG,44.12459945678711,-123.21199798583984
1074,3730.0,320.0,326.66666666666663,Coastal Carolina Regional Airport,New Bern,United States,EWN,35.0730018616,-77.04290008539998
1075,4292.0,1374.0,1374.0,Hector International Airport,Fargo,United States,FAR,46.92070007324219,-96.81580352783205
1076,3687.0,2013.0,1993.0,Fresno Yosemite International Airport,Fresno,United States,FAT,36.77619934082031,-119.71800231933594
1077,5738.0,526.0,582.0,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,34.991199493408196,-78.88030242919922
1078,4261.0,140.0,140.0,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,35.13850021,-111.6709976
1079,3879.0,106.66666666666666,106.66666666666666,Florence Regional Airport,Florence,United States,FLO,34.18539810180664,-79.7238998413086
1080,4089.0,1612.0,1360.0,Bishop International Airport,Flint,United States,FNT,42.96540069580078,-83.74359893798828
1081,4009.0,1293.3333333333333,1297.6666666666665,Joe Foss Field Airport,Sioux Falls,United States,FSD,43.5820007324,-96.741897583
1082,3437.0,304.0,304.0,Fort Smith Regional Airport,Fort Smith,United States,FSM,35.33660125732422,-94.36740112304688
1083,3497.0,94.0,94.0,Garden City Regional Airport,Garden City,United States,GCK,37.9275016785,-100.72399902299999
1084,1926.0,3533.666666666667,3661.666666666667,Owen Roberts International Airport,Georgetown,Cayman Islands,GCM,19.292800903299998,-81.3576965332
1085,3467.0,1900.0,1900.0,Spokane International Airport,Spokane,United States,GEG,47.61989974975586,-117.53399658203124
1086,3465.0,94.0,94.0,East Texas Regional Airport,Longview,United States,GGG,32.38399887084961,-94.71150207519531
1087,1738.0,887.0,887.0,Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197400005
1088,4063.0,596.0,596.0,Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427
1089,534.0,16019.0,15197.666666666668,Glasgow International Airport,Glasgow,United Kingdom,GLA,55.8718986511,-4.43306016922
1090,2882.0,2345.5,2793.5,Point Salines International Airport,Point Salines,Grenada,GND,12.004199981689453,-61.78620147705078
1091,4038.0,830.0,748.0,Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312
1092,3653.0,599.0,584.0,Austin Straubel International Airport,Green Bay,United States,GRB,44.48509979248047,-88.12960052490234
1093,5740.0,438.0,438.0,Central Nebraska Regional Airport,Grand Island,United States,GRI,40.96749877929688,-98.30960083007812
1094,3775.0,368.66666666666663,383.66666666666663,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,31.067199706999997,-97.8289031982
1095,3685.0,2869.666666666667,2919.333333333333,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663
1096,8314.0,200.0,200.0,Hilton Head Airport,Hilton Head Island,United States,HHH,32.2243995667,-80.6975021362
1097,3728.0,30757.81666666667,29906.483333333337,Daniel K Inouye International Airport,Honolulu,United States,HNL,21.32062,-157.924228
1098,3566.0,10619.500000000002,9371.866666666667,William P Hobby Airport,Houston,United States,HOU,29.64539909,-95.27890015
1099,4113.0,1495.0,1503.0,Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008
1100,5742.0,594.0,594.0,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,38.36669922,-82.55799866
1101,4006.0,100.0,100.0,Tweed New Haven Airport,New Haven,United States,HVN,41.26369858,-72.88680267
1102,3714.0,35412.44285714286,34389.39523809523,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292
1103,3550.0,32129.42857142856,32131.488095238088,George Bush Intercontinental Houston Airport,Houston,United States,IAH,29.98439979553223,-95.34140014648438
1104,3457.0,2159.5,2322.166666666667,Wichita Eisenhower National Airport,Wichita,United States,ICT,37.649899,-97.433098
1105,3845.0,978.0,1045.0,Wilmington International Airport,Wilmington,United States,ILM,34.27059936523437,-77.90260314941406
1106,3585.0,8050.833333333335,8081.416666666669,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403
1107,3584.0,100.0,100.0,Williamsport Regional Airport,Williamsport,United States,IPT,41.241798400878906,-76.92109680175781
1108,3857.0,1765.0,1639.0,Long Island Mac Arthur Airport,Islip,United States,ISP,40.79520035,-73.10019684
1109,3947.0,225.0,225.0,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,42.49100112915039,-76.4583969116211
1110,2334.0,6251.466666666668,6455.383333333334,Osaka International Airport,Osaka,Japan,ITM,34.785499572753906,135.43800354003906
1111,3580.0,1617.0000000000002,1652.0000000000002,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,32.3111991882,-90.0758972168
1112,4354.0,100.0,100.0,Joplin Regional Airport,Joplin,United States,JLN,37.151798248291016,-94.49829864501952
1113,3492.0,944.6666666666666,964.6666666666666,Juneau International Airport,Juneau,United States,JNU,58.35499954223633,-134.57600402832028
1114,2792.0,894.0,744.0,Inca Manco Capac International Airport,Juliaca,Peru,JUL,-15.467100143432615,-70.158203125
1115,3514.0,3510.3333333333335,3749.3333333333335,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,KOA,19.738782999999998,-156.045603
1116,4256.0,94.0,91.0,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.5676994324,-98.4166030884
1117,517.0,12839.583333333332,12839.583333333332,Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308
1118,3829.0,1100.0,983.0,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,33.663601,-101.822998
1119,3513.0,135.0,135.0,Lake Charles Regional Airport,Lake Charles,United States,LCH,30.12610054016113,-93.22329711914062
1120,3493.0,355.66666666666663,355.66666666666663,Lafayette Regional Airport,Lafayette,United States,LFT,30.20529938,-91.98760223
1121,3582.0,2253.0,2253.0,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,33.81769943,-118.15200039999999
1122,3305.0,2087.5,2087.5,Langkawi International Airport,Langkawi,Malaysia,LGK,6.329730033874513,99.72869873046876
1123,2207.0,12170.683333333334,12319.183333333334,Alama Iqbal International Airport,Lahore,Pakistan,LHE,31.5216007232666,74.40360260009766
1124,3602.0,3814.0,3814.0,Lihue Airport,Lihue,United States,LIH,21.97599983215332,-159.33900451660156
1125,3660.0,3157.3333333333335,3142.0,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,34.729400634799994,-92.22429656979999
1126,3691.0,317.66666666666663,325.3333333333333,Laredo International Airport,Laredo,United States,LRD,27.543800354003906,-99.46160125732422
1127,4044.0,164.0,164.0,La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699
1128,629.0,7677.166666666667,7669.333333333334,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.204444400000001
1129,5753.0,113.33333333333334,120.0,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,37.326698303222656,-79.20040130615234
