,Airline,Airline_ID,S_Port,S_ID,D_Port,D_ID,Codeshare,Stops,Equipment,Active
2578,7H,16726.0,OME,3615,SVA,6724,Y,0,BE1,Y
2579,7H,16726.0,OME,3615,TLA,7186,Y,0,PAG,Y
2580,7H,16726.0,OME,3615,UNK,7088,Y,0,CNC,Y
2581,7H,16726.0,OME,3615,WAA,7187,Y,0,PAG,Y
2582,7H,16726.0,OME,3615,WBB,7193,Y,0,CNC,Y
2583,7H,16726.0,OME,3615,WMO,7188,Y,0,PAG,Y
2584,7H,16726.0,OOK,8200,MYU,6720,Y,0,CNC CNA,Y
2585,7H,16726.0,OOK,8200,TNK,8201,Y,0,CNA,Y
2586,7H,16726.0,ORV,7181,IAN,7179,Y,0,CNC,Y
2587,7H,16726.0,ORV,7181,OTZ,3693,Y,0,CNC,Y
2588,7H,16726.0,OTZ,3693,ABL,7177,Y,0,CNC,Y
2589,7H,16726.0,OTZ,3693,BKC,7178,Y,0,CNC,Y
2590,7H,16726.0,OTZ,3693,DRG,6755,Y,0,CNC,Y
2591,7H,16726.0,OTZ,3693,IAN,7179,Y,0,CNC,Y
2592,7H,16726.0,OTZ,3693,ORV,7181,Y,0,CNC,Y
2593,7H,16726.0,OTZ,3693,PHO,6721,Y,0,CNC,Y
2594,7H,16726.0,OTZ,3693,SHG,7117,Y,0,CNC,Y
2595,7H,16726.0,OTZ,3693,WLK,7182,Y,0,CNC,Y
2596,7H,16726.0,OTZ,3693,WTK,6725,Y,0,CNC,Y
2597,7H,16726.0,PHO,6721,OTZ,3693,Y,0,CNC,Y
2598,7H,16726.0,PHO,6721,PIZ,3414,Y,0,BE1,Y
2599,7H,16726.0,PIZ,3414,BRW,3571,Y,0,CNC BE1,Y
2600,7H,16726.0,PIZ,3414,PHO,6721,Y,0,BE1,Y
2601,7H,16726.0,PQS,7216,BET,3599,Y,0,CNA,Y
2602,7H,16726.0,PQS,7216,MOU,5966,Y,0,CNA,Y
2603,7H,16726.0,RBY,6722,FAI,3832,Y,0,CNC,Y
2604,7H,16726.0,RBY,6722,GAL,3764,Y,0,CNC,Y
2605,7H,16726.0,RDV,7239,SLQ,7240,Y,0,CNA,Y
2606,7H,16726.0,RSH,7098,ANI,5967,Y,0,CNA,Y
2607,7H,16726.0,RSH,7098,BET,3599,Y,0,CNA,Y
2608,7H,16726.0,RSH,7098,KLG,5964,Y,0,CNA,Y
2609,7H,16726.0,SCC,3620,BTI,3411,Y,0,BE1,Y
2610,7H,16726.0,SCC,3620,FAI,3832,,0,DH8,Y
2611,7H,16726.0,SCC,3620,NUI,7092,Y,0,BE1,Y
2612,7H,16726.0,SCM,7209,BET,3599,Y,0,CNA,Y
2613,7H,16726.0,SHG,7117,OBU,7180,Y,0,CNC,Y
2614,7H,16726.0,SHH,6723,OME,3615,Y,0,PAG,Y
2615,7H,16726.0,SHH,6723,WAA,7187,Y,0,CNT,Y
2616,7H,16726.0,SHX,7090,ANI,5967,Y,0,CNC,Y
2617,7H,16726.0,SHX,7090,KGX,7219,Y,0,CNC,Y
2618,7H,16726.0,SKK,7192,KKA,7190,Y,0,PAG CNC,Y
2619,7H,16726.0,SKK,7192,OME,3615,Y,0,PAG,Y
2620,7H,16726.0,SKK,7192,UNK,7088,Y,0,CNC,Y
2621,7H,16726.0,SLQ,7240,ANI,5967,Y,0,CNA,Y
2622,7H,16726.0,SLQ,7240,SRV,7241,Y,0,CNA,Y
2623,7H,16726.0,SMK,7191,UNK,7088,Y,0,CNC,Y
2624,7H,16726.0,SMK,7191,WBB,7193,Y,0,CNA CNC,Y
2625,7H,16726.0,SRV,7241,ANI,5967,Y,0,CNA,Y
2626,7H,16726.0,SVA,6724,GAM,6715,Y,0,BE1,Y
2627,7H,16726.0,SVA,6724,OME,3615,Y,0,BE1,Y
2628,7H,16726.0,SXP,7200,AUK,7199,Y,0,CNA,Y
2629,7H,16726.0,SXP,7200,KSM,6718,Y,0,CNA,Y
2630,7H,16726.0,TLA,7186,KTS,7183,Y,0,PAG,Y
2631,7H,16726.0,TLA,7186,OME,3615,Y,0,PAG,Y
2632,7H,16726.0,TLT,7218,AKI,7217,Y,0,CNA,Y
2633,7H,16726.0,TLT,7218,BET,3599,Y,0,CNA,Y
2634,7H,16726.0,TNK,8201,WWT,8203,Y,0,CNC CNA,Y
2635,7H,16726.0,TOG,6767,KWN,7206,Y,0,CNA,Y
2636,7H,16726.0,UNK,7088,ANC,3774,,0,DH8,Y
2637,7H,16726.0,UNK,7088,SKK,7192,Y,0,CNC,Y
2638,7H,16726.0,UNK,7088,SMK,7191,Y,0,CNA CNC,Y
2639,7H,16726.0,VAK,5968,HPB,6716,Y,0,CNA,Y
2640,7H,16726.0,VAK,5968,SCM,7209,Y,0,CNA,Y
2641,7H,16726.0,VDZ,3865,ANC,3774,,0,DH8 BE1,Y
2642,7H,16726.0,WAA,7187,KTS,7183,Y,0,PAG,Y
2643,7H,16726.0,WAA,7187,OME,3615,Y,0,PAG CNT,Y
2644,7H,16726.0,WBB,7193,KOT,7207,Y,0,CNC,Y
2645,7H,16726.0,WBB,7193,OME,3615,Y,0,CNC,Y
2646,7H,16726.0,WBB,7193,SMK,7191,Y,0,CNC,Y
2647,7H,16726.0,WBB,7193,UNK,7088,Y,0,CNA,Y
2648,7H,16726.0,WLK,7182,OTZ,3693,Y,0,CNC,Y
2649,7H,16726.0,WMO,7188,GLV,7185,Y,0,PAG,Y
2650,7H,16726.0,WMO,7188,OME,3615,Y,0,PAG,Y
2651,7H,16726.0,WTK,6725,KVL,6719,Y,0,CNC,Y
2652,7H,16726.0,WTL,7099,BET,3599,Y,0,CNA,Y
2653,7H,16726.0,WWT,8203,BET,3599,Y,0,CNA CNC,Y
2654,7I,18944.0,AUA,2895,CCS,2851,,0,M83,Y
2655,7I,18944.0,AUA,2895,CUR,2897,,0,M83 F50,Y
2656,7I,18944.0,AUA,2895,LRM,1759,,0,M83,Y
2657,7I,18944.0,AUA,2895,MIA,3576,,0,M83,Y
2658,7I,18944.0,AUA,2895,VLN,2868,,0,M83,Y
2659,7I,18944.0,BON,2896,AUA,2895,,0,M83,Y
2660,7I,18944.0,BON,2896,CUR,2897,,0,F50 M83,Y
2661,7I,18944.0,BRM,2824,CUR,2897,,0,M83 F50,Y
2662,7I,18944.0,CCS,2851,AUA,2895,,0,M83,Y
2663,7I,18944.0,CCS,2851,CUR,2897,,0,M83 F50,Y
2664,7I,18944.0,CLT,3876,CUR,2897,,0,M83,Y
2665,7I,18944.0,CUR,2897,AUA,2895,,0,M83 F50,Y
2666,7I,18944.0,CUR,2897,BON,2896,,0,F50 M83,Y
2667,7I,18944.0,CUR,2897,BRM,2824,,0,M83 F50,Y
2668,7I,18944.0,CUR,2897,CCS,2851,,0,M83 F50,Y
2669,7I,18944.0,CUR,2897,CLT,3876,,0,M83,Y
2670,7I,18944.0,CUR,2897,KIN,1779,,0,F50,Y
2671,7I,18944.0,CUR,2897,LSP,2844,,0,F50,Y
2672,7I,18944.0,CUR,2897,MAR,2848,,0,M83,Y
2673,7I,18944.0,CUR,2897,MDE,2745,,0,M83,Y
2674,7I,18944.0,CUR,2897,MIA,3576,,0,M83,Y
2675,7I,18944.0,CUR,2897,PBM,2773,,0,M83,Y
2676,7I,18944.0,CUR,2897,POS,2902,,0,733,Y
2677,7I,18944.0,CUR,2897,SDQ,1762,,0,M83,Y
2678,7I,18944.0,CUR,2897,SXM,2899,,0,M83,Y
2679,7I,18944.0,CUR,2897,VLN,2868,,0,M83,Y
2680,7I,18944.0,KIN,1779,CUR,2897,,0,F50,Y
2681,7I,18944.0,LRM,1759,AUA,2895,,0,M83,Y
2682,7I,18944.0,LSP,2844,CUR,2897,,0,F50,Y
2683,7I,18944.0,MAR,2848,CUR,2897,,0,M83,Y
2684,7I,18944.0,MDE,2745,CUR,2897,,0,M83,Y
2685,7I,18944.0,MIA,3576,AUA,2895,,0,M83,Y
2686,7I,18944.0,MIA,3576,CUR,2897,,0,M83,Y
2687,7I,18944.0,PAP,1897,SXM,2899,,0,M83,Y
2688,7I,18944.0,PBM,2773,CUR,2897,,0,M83,Y
2689,7I,18944.0,PBM,2773,POS,2902,,0,733,Y
2690,7I,18944.0,POS,2902,CUR,2897,,0,733,Y
2691,7I,18944.0,POS,2902,PBM,2773,,0,733,Y
2692,7I,18944.0,SDQ,1762,CUR,2897,,0,M83,Y
2693,7I,18944.0,SDQ,1762,SXM,2899,,0,M83,Y
2694,7I,18944.0,SXM,2899,CUR,2897,,0,M83,Y
2695,7I,18944.0,SXM,2899,PAP,1897,,0,M83,Y
2696,7I,18944.0,SXM,2899,SDQ,1762,,0,M83,Y
2697,7I,18944.0,VLN,2868,AUA,2895,,0,M83,Y
2698,7I,18944.0,VLN,2868,CUR,2897,,0,M83,Y
2699,7J,9531.0,AER,2965,DYU,2979,,0,735,Y
2700,7J,9531.0,ALA,2908,DYU,2979,,0,MA6,Y
2701,7J,9531.0,DEL,3093,DYU,2979,,0,735,Y
2702,7J,9531.0,DME,4029,DYU,2979,,0,752,Y
2703,7J,9531.0,DME,4029,LBD,6147,,0,735,Y
2704,7J,9531.0,DYU,2979,AER,2965,,0,735,Y
2705,7J,9531.0,DYU,2979,ALA,2908,,0,MA6,Y
2706,7J,9531.0,DYU,2979,DEL,3093,,0,735,Y
2707,7J,9531.0,DYU,2979,DME,4029,,0,752,Y
2708,7J,9531.0,DYU,2979,FRU,2912,,0,MA6,Y
2709,7J,9531.0,DYU,2979,IKA,4330,,0,735,Y
2710,7J,9531.0,DYU,2979,IST,1701,,0,735,Y
2711,7J,9531.0,DYU,2979,LED,2948,,0,735,Y
2712,7J,9531.0,DYU,2979,OVB,4078,,0,735,Y
2713,7J,9531.0,DYU,2979,SGC,2974,,0,735,Y
2714,7J,9531.0,DYU,2979,SHJ,2191,,0,735,Y
2715,7J,9531.0,DYU,2979,SVX,2975,,0,735,Y
2716,7J,9531.0,DYU,2979,URC,3399,,0,752,Y
2717,7J,9531.0,FRU,2912,DYU,2979,,0,MA6,Y
2718,7J,9531.0,IKA,4330,DYU,2979,,0,735,Y
2719,7J,9531.0,IST,1701,DYU,2979,,0,735,Y
2720,7J,9531.0,LBD,6147,DME,4029,,0,733,Y
2721,7J,9531.0,LBD,6147,LED,2948,,0,733,Y
2722,7J,9531.0,LBD,6147,OVB,4078,,0,733,Y
2723,7J,9531.0,LBD,6147,SGC,2974,,0,733,Y
2724,7J,9531.0,LED,2948,DYU,2979,,0,735,Y
2725,7J,9531.0,LED,2948,LBD,6147,,0,735,Y
2726,7J,9531.0,OVB,4078,DYU,2979,,0,735,Y
2727,7J,9531.0,OVB,4078,LBD,6147,,0,735,Y
2728,7J,9531.0,SGC,2974,DYU,2979,,0,735,Y
2729,7J,9531.0,SGC,2974,LBD,6147,,0,735,Y
2730,7J,9531.0,SHJ,2191,DYU,2979,,0,735,Y
2731,7J,9531.0,SVX,2975,DYU,2979,,0,735,Y
2732,7J,9531.0,URC,3399,DYU,2979,,0,752,Y
2733,7M,16615.0,CUN,1852,CZM,1800,,0,D28 CNA,Y
2734,7M,16615.0,CUN,1852,MID,1819,,0,D28,Y
2735,7M,16615.0,CZM,1800,CUN,1852,,0,CNA D28,Y
2736,7M,16615.0,MID,1819,CUN,1852,,0,D28,Y
2737,7M,16615.0,MID,1819,VSA,1853,,0,D28,Y
2738,7M,16615.0,VER,1854,VSA,1853,,0,D28,Y
2739,7M,16615.0,VSA,1853,MID,1819,,0,D28,Y
2740,7M,16615.0,VSA,1853,VER,1854,,0,D28,Y
2741,7P,1500.0,ACU,8204,PAC,1869,,0,DHT,Y
2742,7P,1500.0,BFQ,5955,JQE,5840,,0,DHT,Y
2743,7P,1500.0,BOC,1865,PAC,1869,,0,F50,Y
2744,7P,1500.0,CHX,1866,BOC,1865,,0,F50,Y
2745,7P,1500.0,DAV,1867,PAC,1869,,0,100 F50,Y
2746,7P,1500.0,DAV,1867,SJO,1885,,0,F50,Y
2747,7P,1500.0,GHE,8206,PAC,1869,,0,BNI,Y
2748,7P,1500.0,JQE,5840,PAC,1869,,0,DHT,Y
2749,7P,1500.0,MPP,8207,PAC,1869,,0,DHT,Y
2750,7P,1500.0,OGM,\N,MPP,8207,,0,DHT,Y
2751,7P,1500.0,OTD,5957,SIC,6783,,0,DHT,Y
2752,7P,1500.0,PAC,1869,BFQ,5955,,0,DHT,Y
2753,7P,1500.0,PAC,1869,BOC,1865,,0,F50,Y
2754,7P,1500.0,PAC,1869,CHX,1866,,0,F50,Y
2755,7P,1500.0,PAC,1869,DAV,1867,,0,100 F50,Y
2756,7P,1500.0,PAC,1869,OGM,\N,,0,DHT,Y
2757,7P,1500.0,PAC,1869,OTD,5957,,0,DHT,Y
2758,7P,1500.0,PAC,1869,PUE,7962,,0,DHT,Y
2759,7P,1500.0,PAC,1869,PVE,7901,,0,DHT,Y
2760,7P,1500.0,PAC,1869,PYC,7895,,0,DHT,Y
2761,7P,1500.0,PAC,1869,SAX,5958,,0,BNI,Y
2762,7P,1500.0,PUE,7962,PAC,1869,,0,DHT,Y
2763,7P,1500.0,PVE,7901,CZJ,9758,,0,DHT,Y
2764,7P,1500.0,PYC,7895,ACU,8204,,0,DHT,Y
2765,7P,1500.0,SAX,5958,GHE,8206,,0,BNI,Y
2766,7P,1500.0,SIC,6783,PAC,1869,,0,DHT,Y
2767,7P,1500.0,SJO,1885,DAV,1867,,0,F50,Y
2840,8B,17408.0,BKK,3885,CKG,3393,,0,763,Y
2841,8B,17408.0,BKK,3885,HKT,3179,,0,763,Y
2842,8B,17408.0,BKK,3885,ICN,3930,,0,763,Y
2843,8B,17408.0,CKG,3393,BKK,3885,,0,763,Y
2844,8B,17408.0,CKG,3393,HKT,3179,,0,763,Y
2845,8B,17408.0,CNX,3931,ICN,3930,,0,763,Y
2846,8B,17408.0,HKT,3179,BKK,3885,,0,763,Y
2847,8B,17408.0,HKT,3179,CKG,3393,,0,763,Y
2848,8B,17408.0,HKT,3179,ICN,3930,,0,763,Y
2849,8B,17408.0,ICN,3930,BKK,3885,,0,763,Y
2850,8B,17408.0,ICN,3930,CNX,3931,,0,763,Y
2851,8B,17408.0,ICN,3930,HKT,3179,,0,763,Y
2852,8D,1109.0,ADQ,3531,AKK,7160,,0,CNA,Y
2853,8D,1109.0,ADQ,3531,KOZ,7164,,0,CNA,Y
2854,8D,1109.0,ADQ,3531,OLH,7163,,0,CNA,Y
2855,8D,1109.0,ADQ,3531,ORI,7165,,0,CNA,Y
2856,8D,1109.0,AKK,7160,ADQ,3531,,0,CNA,Y
2857,8D,1109.0,KOZ,7164,ADQ,3531,,0,CNA,Y
2858,8D,1109.0,OLH,7163,ADQ,3531,,0,CNA,Y
2859,8D,1109.0,ORI,7165,ADQ,3531,,0,CNA,Y
2860,8E,1472.0,ABL,7177,OTZ,3693,,0,CNC,Y
2861,8E,1472.0,ABL,7177,SHG,7117,,0,CNC,Y
2862,8E,1472.0,BKC,7178,DRG,6755,,0,CNC,Y
2863,8E,1472.0,BKC,7178,OTZ,3693,,0,CNC,Y
2864,8E,1472.0,DRG,6755,BKC,7178,,0,CNC,Y
2865,8E,1472.0,DRG,6755,OTZ,3693,,0,CNC,Y
2866,8E,1472.0,ELI,7184,GLV,7185,,0,PA2,Y
2867,8E,1472.0,ELI,7184,KKA,7190,,0,CNC,Y
2868,8E,1472.0,ELI,7184,OME,3615,,0,CNC,Y
2869,8E,1472.0,GAM,6715,OME,3615,,0,BE1,Y
2870,8E,1472.0,GAM,6715,SVA,6724,,0,BE1,Y
2871,8E,1472.0,GLV,7185,ELI,7184,,0,CNC,Y
2872,8E,1472.0,GLV,7185,WMO,7188,,0,PA2,Y
2873,8E,1472.0,IAN,7179,ORV,7181,,0,CNC,Y
2874,8E,1472.0,IAN,7179,OTZ,3693,,0,CNC,Y
2875,8E,1472.0,KKA,7190,OME,3615,,0,CNC,Y
2876,8E,1472.0,KKA,7190,SKK,7192,,0,CNC,Y
2877,8E,1472.0,KTS,7183,OME,3615,,0,CNC,Y
2878,8E,1472.0,KTS,7183,WAA,7187,,0,CNC,Y
2879,8E,1472.0,KVL,6719,OTZ,3693,,0,CNC,Y
2880,8E,1472.0,KVL,6719,PHO,6721,,0,CNC,Y
2881,8E,1472.0,LUR,3413,OTZ,3693,,0,CNC,Y
2882,8E,1472.0,OBU,7180,ABL,7177,,0,CNC,Y
2883,8E,1472.0,OBU,7180,OTZ,3693,,0,CNC,Y
2884,8E,1472.0,OME,3615,ELI,7184,,0,PA2,Y
2885,8E,1472.0,OME,3615,GAM,6715,,0,BE1,Y
2886,8E,1472.0,OME,3615,KKA,7190,,0,CNC,Y
2887,8E,1472.0,OME,3615,OTZ,3693,,0,PA2,Y
2888,8E,1472.0,OME,3615,SHH,6723,,0,BE1,Y
2889,8E,1472.0,OME,3615,SVA,6724,,0,BE1,Y
2890,8E,1472.0,OME,3615,TLA,7186,,0,CNC,Y
2891,8E,1472.0,OME,3615,TNC,7194,,0,CNC,Y
2892,8E,1472.0,OME,3615,UNK,7088,,0,PA2,Y
2893,8E,1472.0,OME,3615,WBB,7193,,0,BE1,Y
2894,8E,1472.0,OME,3615,WMO,7188,,0,CNC,Y
2895,8E,1472.0,ORV,7181,IAN,7179,,0,CNC,Y
2896,8E,1472.0,ORV,7181,OTZ,3693,,0,CNC,Y
2897,8E,1472.0,OTZ,3693,ABL,7177,,0,CNC,Y
2898,8E,1472.0,OTZ,3693,BKC,7178,,0,CNC,Y
2899,8E,1472.0,OTZ,3693,DRG,6755,,0,CNC,Y
2900,8E,1472.0,OTZ,3693,IAN,7179,,0,CNC,Y
2901,8E,1472.0,OTZ,3693,KVL,6719,,0,CNC,Y
2902,8E,1472.0,OTZ,3693,OME,3615,,0,PA2,Y
2903,8E,1472.0,OTZ,3693,ORV,7181,,0,CNC,Y
2904,8E,1472.0,OTZ,3693,PHO,6721,,0,CNC,Y
2905,8E,1472.0,OTZ,3693,SHG,7117,,0,CNC,Y
2906,8E,1472.0,OTZ,3693,WLK,7182,,0,CNC,Y
2907,8E,1472.0,OTZ,3693,WTK,6725,,0,CNC,Y
2908,8E,1472.0,PHO,6721,LUR,3413,,0,CNC,Y
2909,8E,1472.0,PHO,6721,OTZ,3693,,0,CNC,Y
2910,8E,1472.0,SHG,7117,OBU,7180,,0,CNC,Y
2911,8E,1472.0,SHH,6723,OME,3615,,0,BE1 CNC,Y
2912,8E,1472.0,SKK,7192,KKA,7190,,0,CNC,Y
2913,8E,1472.0,SKK,7192,OME,3615,,0,CNC,Y
2914,8E,1472.0,SKK,7192,UNK,7088,,0,CNC,Y
2915,8E,1472.0,SMK,7191,UNK,7088,,0,BE1,Y
2916,8E,1472.0,SMK,7191,WBB,7193,,0,CNC PA2,Y
2917,8E,1472.0,SVA,6724,GAM,6715,,0,BE1,Y
2918,8E,1472.0,SVA,6724,OME,3615,,0,BE1,Y
2919,8E,1472.0,TLA,7186,KTS,7183,,0,CNC,Y
2920,8E,1472.0,TNC,7194,WAA,7187,,0,CNC,Y
2921,8E,1472.0,UNK,7088,OME,3615,,0,BE1,Y
2922,8E,1472.0,UNK,7088,SKK,7192,,0,CNC,Y
2923,8E,1472.0,UNK,7088,SMK,7191,,0,CNC PA2,Y
2924,8E,1472.0,WAA,7187,OME,3615,,0,CNC,Y
2925,8E,1472.0,WAA,7187,SHH,6723,,0,CNC,Y
2926,8E,1472.0,WBB,7193,OME,3615,,0,PA2,Y
2927,8E,1472.0,WBB,7193,SMK,7191,,0,BE1,Y
2928,8E,1472.0,WBB,7193,UNK,7088,,0,CNC,Y
2929,8E,1472.0,WLK,7182,OTZ,3693,,0,CNC,Y
2930,8E,1472.0,WMO,7188,GLV,7185,,0,CNC,Y
2931,8E,1472.0,WMO,7188,OME,3615,,0,PA2,Y
2932,8E,1472.0,WTK,6725,KVL,6719,,0,CNC,Y
2933,8E,1472.0,WTK,6725,OTZ,3693,,0,CNC,Y
2934,8I,3534.0,AUA,2895,CCS,2851,,0,M82,Y
2935,8I,3534.0,AUA,2895,MIA,3576,,0,M82,Y
2936,8I,3534.0,AUA,2895,VLN,2868,,0,M82,Y
2937,8I,3534.0,CCS,2851,AUA,2895,,0,M82,Y
2938,8I,3534.0,MIA,3576,AUA,2895,,0,M82,Y
2939,8I,3534.0,VLN,2868,AUA,2895,,0,M82,Y
2940,8L,2942.0,BAV,6346,XIY,3379,,0,738,Y
2941,8L,2942.0,CGO,3375,KMG,3382,,0,320 738 737,Y
2942,8L,2942.0,CGO,3375,LJG,4033,,0,319 321,Y
2943,8L,2942.0,CKG,3393,KMG,3382,,0,738,Y
2944,8L,2942.0,CKG,3393,LJG,4033,,0,321,Y
2945,8L,2942.0,CKG,3393,XUZ,4149,,0,738,Y
2946,8L,2942.0,CSX,3371,FOC,3385,,0,738,Y
2947,8L,2942.0,CSX,3371,KMG,3382,,0,738,Y
2948,8L,2942.0,CSX,3371,LJG,4033,,0,321 319,Y
2949,8L,2942.0,CSX,3371,NKG,3388,,0,321,Y
2950,8L,2942.0,CTU,3395,JZH,4301,,0,737,Y
2951,8L,2942.0,CTU,3395,KMG,3382,,0,321 737,Y
2952,8L,2942.0,CTU,3395,TCZ,7862,,0,737,Y
2953,8L,2942.0,CTU,3395,TSN,3368,,0,737,Y
2954,8L,2942.0,DIG,6375,KMG,3382,,0,737,Y
2955,8L,2942.0,DLC,3404,TSN,3368,,0,737,Y
2956,8L,2942.0,DLC,3404,WUH,3376,,0,737,Y
2957,8L,2942.0,DLU,4054,JHG,3381,,0,737,Y
2958,8L,2942.0,DLU,4054,KMG,3382,,0,737,Y
2959,8L,2942.0,FOC,3385,CSX,3371,,0,738,Y
2960,8L,2942.0,FOC,3385,NNG,3373,,0,738,Y
2961,8L,2942.0,HAK,4120,KMG,3382,,0,738,Y
2962,8L,2942.0,HET,6345,TYN,3369,,0,321,Y
2963,8L,2942.0,HFE,3389,KMG,3382,,0,738,Y
2964,8L,2942.0,HFE,3389,LJG,4033,,0,319,Y
2965,8L,2942.0,HFE,3389,PVG,3406,,0,319,Y
2966,8L,2942.0,HGH,3386,KMG,3382,,0,737,Y
2967,8L,2942.0,HGH,3386,KOW,6379,,0,321,Y
2968,8L,2942.0,JHG,3381,DLU,4054,,0,737,Y
2969,8L,2942.0,JHG,3381,KMG,3382,,0,737,Y
2970,8L,2942.0,JHG,3381,LJG,4033,,0,737,Y
2971,8L,2942.0,JZH,4301,CTU,3395,,0,737,Y
2972,8L,2942.0,KMG,3382,CGO,3375,,0,320 738 737,Y
2973,8L,2942.0,KMG,3382,CKG,3393,,0,738,Y
2974,8L,2942.0,KMG,3382,CSX,3371,,0,738,Y
2975,8L,2942.0,KMG,3382,CTU,3395,,0,321 737,Y
2976,8L,2942.0,KMG,3382,DIG,6375,,0,737,Y
2977,8L,2942.0,KMG,3382,DLU,4054,,0,737,Y
2978,8L,2942.0,KMG,3382,HAK,4120,,0,738,Y
2979,8L,2942.0,KMG,3382,HFE,3389,,0,738,Y
2980,8L,2942.0,KMG,3382,HGH,3386,,0,737,Y
2981,8L,2942.0,KMG,3382,JHG,3381,,0,737,Y
2982,8L,2942.0,KMG,3382,KOW,6379,,0,321,Y
2983,8L,2942.0,KMG,3382,KWE,3394,,0,737 321,Y
2984,8L,2942.0,KMG,3382,KWL,3372,,0,738,Y
2985,8L,2942.0,KMG,3382,LHW,3378,,0,737,Y
2986,8L,2942.0,KMG,3382,LJG,4033,,0,319 321,Y
2987,8L,2942.0,KMG,3382,LUM,6376,,0,737,Y
2988,8L,2942.0,KMG,3382,NNG,3373,,0,738,Y
2989,8L,2942.0,KMG,3382,PEK,3364,,0,738 737 321,Y
2990,8L,2942.0,KMG,3382,PVG,3406,,0,738,Y
2991,8L,2942.0,KMG,3382,SYM,6377,,0,737,Y
2992,8L,2942.0,KMG,3382,SYX,4030,,0,321 737,Y
2993,8L,2942.0,KMG,3382,TCZ,7862,,0,737,Y
2994,8L,2942.0,KMG,3382,TNA,4108,,0,738,Y
2995,8L,2942.0,KMG,3382,TYN,3369,,0,321,Y
2996,8L,2942.0,KMG,3382,WUH,3376,,0,738 737 321,Y
2997,8L,2942.0,KMG,3382,XIY,3379,,0,738,Y
2998,8L,2942.0,KMG,3382,XNN,6366,,0,738,Y
2999,8L,2942.0,KMG,3382,YIC,9107,,0,738,Y
3000,8L,2942.0,KMG,3382,YIH,6361,,0,738,Y
3001,8L,2942.0,KOW,6379,HGH,3386,,0,321,Y
3002,8L,2942.0,KOW,6379,KMG,3382,,0,321,Y
3003,8L,2942.0,KWE,3394,KMG,3382,,0,737 321,Y
3004,8L,2942.0,KWE,3394,LJG,4033,,0,319,Y
3005,8L,2942.0,KWE,3394,NKG,3388,,0,737,Y
3006,8L,2942.0,KWE,3394,SIN,3316,,0,321,Y
3007,8L,2942.0,KWE,3394,XUZ,4149,,0,319,Y
3008,8L,2942.0,KWL,3372,KMG,3382,,0,738,Y
3009,8L,2942.0,KWL,3372,XMN,3383,,0,738,Y
3010,8L,2942.0,LHW,3378,KMG,3382,,0,737,Y
3011,8L,2942.0,LHW,3378,URC,3399,,0,737,Y
3012,8L,2942.0,LJG,4033,CGO,3375,,0,319 321,Y
3013,8L,2942.0,LJG,4033,CKG,3393,,0,321,Y
3014,8L,2942.0,LJG,4033,CSX,3371,,0,321 319,Y
3015,8L,2942.0,LJG,4033,HFE,3389,,0,319,Y
3016,8L,2942.0,LJG,4033,JHG,3381,,0,737,Y
3017,8L,2942.0,LJG,4033,KMG,3382,,0,321 319,Y
3018,8L,2942.0,LJG,4033,KWE,3394,,0,319,Y
3019,8L,2942.0,LJG,4033,NGB,3387,,0,319,Y
3020,8L,2942.0,LJG,4033,NKG,3388,,0,319,Y
3021,8L,2942.0,LJG,4033,SZX,3374,,0,321,Y
3022,8L,2942.0,LJG,4033,TYN,3369,,0,319,Y
3023,8L,2942.0,LJG,4033,WUH,3376,,0,321,Y
3024,8L,2942.0,LJG,4033,XIY,3379,,0,321,Y
3025,8L,2942.0,LUM,6376,KMG,3382,,0,737,Y
3026,8L,2942.0,LUM,6376,PEK,3364,,0,737,Y
3027,8L,2942.0,NGB,3387,LJG,4033,,0,319,Y
3028,8L,2942.0,NGB,3387,YIH,6361,,0,738,Y
3029,8L,2942.0,NKG,3388,CSX,3371,,0,321,Y
3030,8L,2942.0,NKG,3388,KWE,3394,,0,737,Y
3031,8L,2942.0,NKG,3388,LJG,4033,,0,319,Y
3032,8L,2942.0,NNG,3373,FOC,3385,,0,738,Y
3033,8L,2942.0,NNG,3373,KMG,3382,,0,738,Y
3034,8L,2942.0,PEK,3364,KMG,3382,,0,738 737,Y
3035,8L,2942.0,PEK,3364,LUM,6376,,0,737,Y
3036,8L,2942.0,PVG,3406,HFE,3389,,0,319,Y
3037,8L,2942.0,PVG,3406,KMG,3382,,0,738,Y
3038,8L,2942.0,SHA,3391,YIC,9107,,0,738,Y
3039,8L,2942.0,SIN,3316,KWE,3394,,0,321,Y
3040,8L,2942.0,SYM,6377,KMG,3382,,0,737,Y
3041,8L,2942.0,SYX,4030,KMG,3382,,0,738 737,Y
3042,8L,2942.0,SZX,3374,LJG,4033,,0,321,Y
3043,8L,2942.0,TAO,3390,WUH,3376,,0,320,Y
3044,8L,2942.0,TCZ,7862,CTU,3395,,0,737,Y
3045,8L,2942.0,TCZ,7862,KMG,3382,,0,737,Y
3046,8L,2942.0,TNA,4108,KMG,3382,,0,738,Y
3047,8L,2942.0,TSN,3368,CTU,3395,,0,737,Y
3048,8L,2942.0,TSN,3368,DLC,3404,,0,737,Y
3049,8L,2942.0,TYN,3369,HET,6345,,0,321,Y
3050,8L,2942.0,TYN,3369,KMG,3382,,0,321,Y
3051,8L,2942.0,TYN,3369,LJG,4033,,0,319,Y
